1236	Trilochites	Hayward, 1991	Escharoides biformata	Waters, 1904	1	258		
1240	Margaretta	Gray, 1843	Cellaria barbata	Lamarck, 1816	1	270		Margaretta has the type species, by monotypy, of Cellaria cereoides (E & S) (not 'C.cereoides Gray'), This species is a species of Cellaria according to Stoliczka (1864).  Therefore Margaretta is a junior synonym of Cellaria.It follows that Tubucellaria, defined on T.opuntioides, by d'Orbigny (x-Pallas 1766) is a valid genus.  C & B selection of cereoides E & S as the type species is incorrect (the 2nd synonym in d'Orbigny's list).
1241	Tetraplaria	Tenison-Woods, 1879	Tetraplaria australis	Tenison-Woods, 1879	1	272		
1244	Characodoma	Maplestone, 1900	Characodoma halli = Schizoporella excubans Waters, 1881	Maplestone, 1900	1	273		
1250	Reteporella	Busk, 1884	Retepora (Reteporella) flabellata	Busk, 1884	1	274		
1251	Calyptooecia	Winston, 1984	Calyptooecia insidiosa	Winston, 1984	1	273		
1252	Chevron	Gordon, 1989	Chevron prestoni	Gordon, 1989	1	274		
1253	Drepanophora	Harmer, 1957	Rhynchopora incisor	Thornely, 1905	1	230		
1254	Hippellozoon	Canu & Bassler, 1917	Retepora novaezelandiae	Waters, 1895	1	274		
1255	Stephanollona	Duvergier, 1921	Stephanollona spinifera	Duvergier, 1921	1	274		
1256	Lepraliella	Levinsen, 1916	Cellepora ramulosa contigua	Smitt, 1868	1	230		
1257	Iodictyum	Harmer, 1933	Retepora phoenicea	Busk, 1854	1	274		
1258	Plagiopora	MacGillivray, 1895	Plagiopora disticha	MacGillivray, 1895	1	342		
1259	Phidolopora	Gabb & Horn, 1862	Phidolopora labiata	Gabb & Horn, 1862	1	274		
1260	Schizotheca	Hincks, 1877	Lepralia fissa	Busk, 1858	1	274		
1264	Reteporellina	Harmer, 1933	Retepora denticulata	Busk, 1884	1	274		
1265	Rhynchozoon	Hincks, 1895	Lepralia bispinosa	Johnston, 1847	1	274		
1266	Schizoretepora	Gregory, 1893	Retepora tessellata	Hincks, 1878	1	274		
1269	Triphyllozoon	Canu & Bassler, 1917	Retepora monilifera	MacGillivray, 1860	1	274		
1270	Antarcticaetos	Hayward & Thorpe, 1988	Escharoides bubeccata	Rogick, 1955	1	218		
1271	Bathosella	Canu & Bassler, 1917	Mucronella aspera	Ulrich, 1901	0	218	=Hoplocheilina	
1272	Elleschara	Gordon, 1984	Lepralia' bensoni	Brown, 1954	1	370	=Escharella, now valid	
1273	Escharelloides	Kluge, 1962	Monoporella spinulifera	Hincks, 18??	0	245	=Hincksipora	
1274	Hellerasca	Gordon, 1989	Hellerasca haywardi	Gordon, 1989	1	218		
1275	Hemicyclopora	Norman, 1894	Lepralia polita	Norman, 1864	1	370		
1276	Lepralioides	Kluge, 1962	Eschara nordlandica	Nordgaard, 1905	1	238		
1277	Psilopsella	Canu & Bassler, 1927	Psilopsella uniseriata	Canu & Bassler, 1927	1	218		
1282	Adeonella	Busk, 1884	Adeonella polymorpha (=lichenoides)	Busk, 1884	1	276		
1283	Cucullipora	MacGillivray, 1895	Cucullipora tetrasticha	MacGillivray, 1895	1	276		
1284	Laminopora	Michelin, 1842	Laminopora contorta	Michelin, 1842	1	276		
1285	Astochoporella	Hayward & Thorpe, 1988	Astochoporella cassidula	Hayward & Thorpe, 1988	1	275		
1286	Hippomenella	Canu & Bassler, 1917	Lepralia mucronelliformis	Waters, 1899	1	1015		
1287	Hippopleurifera	Canu & Bassler, 1925	Eschara biauriculata	Reuss, 1848	1	218	not Eschara sedgwicki, see Hastings 1966)	
1288	Lageneschara	Hayward & Thorpe, 1988	Phylactella lyrulata	Calvet, 1909	1	218		
1289	Mobunula	Gordon, 1989	Mucronella bicuspis	Hincks, 1883	1	228		Colony encrusting.  Frontal shield very convex, with aviculiferous umbo and marginal areolae.  Other adventitious areolae present.  Oral spines and supraropercular denticles present.  Ovicell hyperstomial, finely porous.  Mural septulae present.
1290	Posterula	Jullien, 1903	Escharoides sarsi	Smitt, 1867	1	216		
1291	Trigonopora	Maplestone, 1902	Trigonopora vermicularis	Maplestone, 1902	1	216		
1292	Umbonula	Hincks, 1880	Cellepora verrucosa =Umbonula ovicellata Hastings, 1944	Esper, 1790	1	216		
1293	Cylindroporella	Hincks, 1877	Lepralia tubulosa	Norman, 1868	1	244		
1294	Tessaradoma	Norman, 1869	Onchopora borealis	Busk, 1860	1	242		
1299	Cryptosula	Canu & Bassler, 1925	Eschara pallasiana	Moll, 1803	1	278		
1300	Harmeria	Norman, 1903	Lepralia scutulata	Busk, 1855	1	278		
1301	Actisecos	Canu & Bassler, 1927	Actisecos regularis	Canu & Bassler, 1927	1	324		
1302	Lagenicella	Cheetham & Sandberg, 1964	Lagenipora marginata	Canu & Bassler, 1930	1	308		
1303	Teuchopora	Neviani, 1895	Alecto castocarensis	Manzoni, 1875	1	308		
1304	Vix	Gordon, 1988	Bifaxaria vagans	Thornely, 1912	1	288		
1305	Hippaliosina	Canu, 1919	Escharella rostrigera	Smitt, 1872	1	243		
1306	Robertsonidra	Osburn, 1952	Schizoporella oligopus	Robertson, 1896	1	243		
1309	Watersipora	Neviani, 1896	Lepralia cucullata	Busk, 1854	1	280		
1310	Pachycleithonia	Canu & Bassler, 1930	Pachycleithonia nigra	Canu & Bassler, 1930	1	280		
1314	Thrypticocirrus	Hayward & Thorpe, 1988	Mucronella contortuplicata	Calvet, 1909	1	266		
1315	Lanceopora	d'Orbigny, 1851	Lanceopora elegans	d'Orbigny, 1851	1	282		
1316	Parmularia	MacGillivray, 1887	Eschara obliqua	MacGillivray, 1869	1	282		
1317	Cellarinella	Waters, 1904	Cellarinella foveolata	Waters, 1904	1	306		
1318	Cellarinelloides	Moyano, 1970	Cellarinelloides crassus	Moyano, 1970	1	306		
1319	Sclerodomus	Levinsen, 1909	Bifaxaria denticulata	Busk, 1884	1	306		
1320	Systenopora	Waters, 1904	Systenopora contracta	Waters, 1904	1	306		
1321	Metrarabdotos	Canu, 1914	Eschara monilifera	Milne Edwards, 1836	1	222		
1322	Polirhabdotos	Hayward & Thorpe, 1987	Smittia inclusa	Waters, 1904	1	222		Colony erect, cylindrical, branching. Autozooids disposed in whorls around the axis of the colony. Frontal wall development umbonuloid; calcification thick, imperforate, each autozooid with conspicuous marginal areolae communicating with main coelomic cavity through multiporous septula.  ...
1323	Chlidoniopsis	Harmer, 1957	Chlidoniopsis inflata	Harmer, 1957	1	236		
1350	Crepidacantha	Levinsen, 1909	Crepidacantha poissoni crinispina	Levinsen, 1909	1	284		
1360	Celleporina	Gray, 1848	Lepralia hassallii	Johnston, 1847	1	290		
1361	Osthimosia	Jullien, 1888	Osthimosia evexa = Cellepora eatonensis Busk, 1881	Jullien, 1888	1	290		
1362	Turbicellepora	Ryland, 1963	Cellepora coronopus	S.V.Wood, 1844	1	290		
1363	Galeopsis	Jullien, 1903	Galeopsis rabidus	Jullien, 1903	1	290		
1364	Lagenipora	Hincks, 1877	Lagenipora socialis Hincks, 1877=Cellepora lepralioides	Norman, 1868	1	290		
1365	Aulopocella	Maplestone, 1903	Solenopora tubulifera	Maplestone, 1903	1	292		
1366	Buskea	Heller, 1867	Buskea nitida	Heller, 1867	1	290		
1367	Cellepora	Linnaeus, 1767	Millepora pumicosa	Pallas, 1766	1	290		
1368	Omalosecosa	Canu & Bassler, 1925	Cellepora ramulosa	Linnaeus, 1767	1	290		
1369	Orthoporidroides	Moyano, 1974	Cellepora armata erecta	Waters, 1888	1	290		
1370	Pseudocelleporina	Mawatari, 1986	Pseudocelleporina triplex	Mawatari, 1986	1	290		
1371	Scorpiodinipora	Balavoine, 1959	Cellepora bernardii	Audouin, 1826	1	290		
1372	Spigaleos	Hayward, 1992	Cellepora horneroides	Waters, 1904	1	290		Colony erect, attached by an encrusting base, developing a slender, irregularly branching form. Autozooids in alternating longitudinal series, the orifices opening on a defined frontal surface; basal surface of branch smooth, with scattered pores but no sutures. Autozooid frontal wall with marginal pores only. Primary orifice orbicular, with well-developed condyles defining a narrow medio-proximal sinus. No oral spines. Avicularia adventitious, suboral. Ovicell with imperforate area of entooecium exposed frontally. Small uniporous mural septula present.
1373	Trematooecia	Osburn, 1940	Lepralia turrita	Smitt, 1873	1	262		
1374	Turritigera	Busk, 1884	Turritigera stellata	Busk, 1884	1	292		
1375	Yrbozoon	Gordon, 1989	Yrbozoon ringens	Gordon, 1989	1	273		
1389	Calpidium	Busk, 1852	Calpidium ornatum	Busk, 1852	1	294		
1390	Carinatocella	Stach, 1935			0	294	=Pterocella	
1391	Catenicella	de Blainville, 1830	Eucratea contei	Audouin, 1826	1	294		Sterile segments unizooidal, bizooidal at bifurcations. Fertile segments trizooidal at bifurcations, bizooidal between them, the ovicell pertaining to the proximal zooid, or the fertile segment may be tri- to quadrizooidal between bifurcations, with up to three succeeding ovicelled zooids atop one another. Zooidal wall smooth, with a pair of narrow longitudinal pore-chambers, often with serial punctuations, frontolaterally. Orifice with condyles. Distolateral corners of zooids aviculiferous. Ovicell with ectooecial fenestra and scattered pores.
1392	Catenicellopsis	Wilson, 1880	Catenicellopsis delicatula	Wilson, 1880	0	294	=Catenicella.	
1393	Claviporella	MacGillivray, 1887	Catenicella geminata	W. Thomson, 1858	1	294		Sterile segments unizooidal, bizooidal at bifurcations. Fertile segments unizooidal to trizooidal. Zooidal frontal wall convex suborally, with an ascopore that may be denticulate; this area bordered by 0-5 small windows. Orifice with a sinus and typically flanked by stout tubercles distally and laterally. Distolateral avicularium sometimes greatly expanded on one side. Openings to pore-chambers relatively small. Ovicell with several small scattered foramina. Gordon, 1989
1394	Cornuticella	Canu & Bassler, 1927	Catenicella cornuta	Busk, 1852	1	294		Sterile segments unizooidal, bizooidal at bifurcations. Fertile segments bizooidal, rarely trizooidal, the ovicelled zooid terminal. Zooidal frontal wall smooth; vittae occur laterally; a pair of small rounded chambers adjacent to the orifice. Orifice with condyles; the proximal rim concave. Distolateral corners variable, with small or large avicularia, or these absent and the corners long, spine-like. Dorsal surface smooth; distal pore-chambers occur dorsally, varying in size according to size of distolateral corners. 
1395	Cornuticellina	Stach, 1935	Catenicella matthewsi	Bale, 1922	1	294		
1396	Costaticella	Maplestone, 1899	Catenicella lineata	MacGillivray, 1895	1	294		Sterile internodes unizooidal or bizooidal, bizooidal at bifurcations; either type of internode producing single, terminal, fertile segments. Zooidal frontal wall with a costal field of numerous spines, each with lumen pores and lacunae between, and a series of infracostal windows at the periphery of the field. Aviculiferous disto-lateral processes present. Narrow pore-chamber openings at locations around the periphery of the frontal area. (Gordon, 1989)
1397	Cribricellina	Canu & Bassler, 1927	Catenicella rufa	MacGillivray, 1869	1	294		Sterile segments unizooidal, bizooidal at bifurcations. Fertile segments unizooidal, terminal. zooidal frontal wall with numerous scattered pores (windows) of which the peripheral ones are generally larger. Orifice with a sinus or an ascopore. Pore-chambers lateral to dorso-lateral. Female zooid with numerous scattered pores in frontal wall, ovicell with scattered foramina or a large ectooecial fenestral band and papillate endooecium. 
1398	Costaticellina	Stach, 1934			0	294	=Costaticella	
1399	Digenopora	Maplestone, 1899	Digenopora compta Maplestone 1899 =Catenicella retroversa	MacGillivray, 1895	1	294		
1400	Orthoscuticella	Wass & Yoo, 1975	Catenicella lorica	Busk, 1852	1	294		Sterile internodes unizooidal, bizooidal at bifurcations. Fertile segments unizooidal, terminal. Zooidal frontal wall typically with a number of conspicuous infracostal windows; costal field absent, or a vestigial pair of costae present, contributing to the proximal rim of the orifice, with or lacking a median suboral 'ascopore' or a sinus. Avicularian processes usually well developed. Paired distal, mid-lateral, and proximolateral pore-chambers typically present, the proximal pair occasionally greatly expanded at the expense of the mid-lateral pair. (Gordon, 1989)
1401	Paracribricellina	Wass & Yoo, 1975	Catenicella cribraria	Busk, 1852	1	294		Cribricellina with an ascopore; lacking distinct dorsal pore-chambers; the ovicell with a broad-banded ectooecial fenestra.
1402	Pterocella	Levinsen, 1909	Catenicella alata = Cellaria vesiculosa Lamarck, 1816	Wyville Thomson, 1858	1	294		Sterile segments unizooidal, bizooidal at bifurcations. Fertile segments trizooidal, rarely bizooidal, bent forwards. Zooidal frontal wall with a small costal shield, with tiny lacunae and peripheral infracostal windows. Orifice with condyles, the concave proximal rim formed largely by the first pair of costae. Distolateral processes with tiny avicularia. Pore-chambers well developed. Ovicell fenestrate, endooecium pitted and papillate. Anchoring rootlets arise dorsally from many bizooidal segments. 
1403	Scalicella	Harmer, 1957	Catenicella umbonata	Busk, 1852	1	294		Sterile segments unizooidal, bizooidal at bifurcations. Fertile segments bizooidal or trizooidal. Zooidal frontal wall smooth, with a narrow pair of frontally facing vittae with serial punctuations. Orifice with condyles. Dorsal surface inflated. Distolateral corners of zooid aviculiferous, somewhat expanded. Ovicell with ectooecial fenestra
1404	Scuticella	Levinsen, 1909	Catenicella plagiostoma	Busk, 1852	1	294		
1405	Strongylopora	Maplestone, 1899	Catenicella pulchella	Maplestone, 1880	1	294		
1406	Ditaxipora	MacGillivray, 1895	Catenicella internodia	Waters, 1881	1	294		
1407	Stenostomaria()	MacGillivray, 1895	Catenicella solida	Waters, 1881	1	294		
1408	Strophipora	MacGillivray, 1895	Catenicella harveyi	W. Thomson, 1858	1	294		
1409	Talivittaticella	Gordon & d'Hondt, 1985	Orthoscuticella? problematicum	d'Hondt, 1981	1	294		Colony erect, branching. Sterile segments unizooidal, bizooidal at bifurcations. Fertile segments bizooidal. Zooidal frontal wall mostly smooth, with a small costal shield and infracostal windows. Proximolateral pore-chambers (vittae) widely open, shallow. Distolateral corners not well developed, avicularia small, often lacking. Fertile segment (where known) subterminal, the ovicell with an ectooecial fenestra.
1410	Terminocella	Harmer, 1957	Terminocella vittata	Harmer, 1957	1	294		
1411	Ahcheethamia	Gordon & Braga, 1994	Caberoides corniculatus	Cheetham, 1966	1	294		
1412	Bryosartor	Gordon & Braga, 1994	Bryosartor sutilis	Gordon & Braga, 1994	1	294		
1413	Caberoides	Canu, 1908	Caberoides canaliculata	Canu, 1908	1	294		
1414	Caloporella	MacGillivray, 1895	Caloporella insignis	MacGillivray, 1895	0	294	=Catenicella	
1415	Ditaxiporina	Stach, 1935	Catenicella septentrionalis	Waters, 1891	1	294		
1416	Geminella	Szczechura, 1994	Geminella polonica	Szczechura, 1994	1	294		
1418	Concatenella	Bock & Cook, 1996	Lagenipora airensis	Maplestone, 1902	1	211		Primary zooids paired, one on each side of the ancestrula, remaining zooids budded frontally and interzooidally. All zooids with large lateral and antapical septular pores. Ancestrula with rhizoid pores proximally and antapically.
1419	Dicasignetella	Keij, 1969	Dicasignetella eocaenica	Keij, 1969	1	1010		
1427	Calwellia	Wyville Thomson, 1858	Calwellia bicornis	Wyville Thomson, 1858	1	304		
1428	Malakosaria	Goldstein, 1882	Malakosaria pholaramphos =Onchopora sinclairii  Busk, 1857	Goldstein, 1882	1	304		
1429	Onchoporella	Busk, 1884	Carbasea buski	Harmer, 1923	1	304		
1430	Onchoporoides	Ortmann, 1890	Carbasea moseleyi	Busk, 1884	1	304		
1434	Eminooecia	Hayward & Thorpe, 1988	Hippadenella carsonae	Rogick 1957	1	248		
1435	Isoschizoporella	Rogick, 1960	Schizoporella tumida tricuspis	Calvet, 1909	1	248		
1436	Reciprocus	Gordon, 1988	Reciprocus regalis	Gordon, 1988	1	318		
1437	Urceolipora	MacGillivray, 1881	Urceolipora nana	MacGillivray, 1881	1	318		
1438	Prostomaria	MacGillivray, 1895	Prostomaria gibbericollis	MacGillivray, 1895	1	296		
1439	Euthyrisella	Bassler, 1936	Euthyris obtecta	Hincks, 1882	1	302		
1440	Neoeuthyris	Bretnall, 1921	Euthyris woosteri	MacGillivray, 1891	1	302		
1441	Anoteropora	Canu & Bassler, 1927	Anoteropora magnicapitata	Canu & Bassler, 1927	1	265		
1442	Quadriscutella	Bock and Cook, 1993	Quadriscutella papillata	Bock and Cook, 1993	1	287		
1443	Fedora	Jullien, 1882	Fedora edwardsi	Jullien, 1882	1	265		
1444	Fedorella	Silén, 1947	Fedorella minima	Silen, 1947	1	273		
1445	Mamillopora	Smitt, 1873	Mamillopora cupula	Smitt, 1873	1	310		
1446	Siphonicytara	Busk, 1884	Siphonicytara serrulata	Busk, 1884	1	314		
1447	Tubitrabecularia	Canu & Bassler, in Bassler, 1934	Eschara elevata	Tenison Woods, 1876	0	314	=Siphonicytara/unrecognisable	
1448	Cleidochasma	Harmer, 1957	Gemellipora protrusa	Thornely, 1905	0	273	=Characodoma	
1449	Anchicleidochasma	Soule, Soule & Chaney, 1991	Cleidochasma mirabile	Harmer, 1957	1	273		
1450	Cleidochasmidra	Unsal & d'Hondt, 1979	Cleidochasmidra canakkalense	Unsal & d'Hondt, 1979	1	273		
1451	Metacleidochasma	Soule, Soule & Chaney, 1991	Metacleidochasma dimorphum	Soule, Soule & Chaney, 1991	1	274		
1452	Paracleidochasma	Soule, Soule & Chaney, 1991	Lepralia contracta	Waters, 1899	0	274	=Stephanollona	
1453	Plesiocleidochasma	Soule, Soule & Chaney, 1991	Lepralia porcellana normani	Livingstone, 1926	1	274		
1454	Schedocleidochasma	Soule, Soule & Chaney, 1991	Schedocleidochasma porcellaniforme	Soule, Soule & Chaney, 1991	1	274		
1456	Tropidozoum	Harmer, 1957	Tropidozoum cellariiforme	Harmer, 1957	1	302		
1457	Myriapora	de Blainville, 1830	Millepora truncata	Pallas, 1766	1	254		
1458	Myriozoella	Levinsen, 1909	Myriozoum crustaceum	Smitt, 1868	1	254		
1459	Pleurotoichus	Levinsen, 1909	Euthyris clathrata	Harmer, 1902	1	302		
1460	Cyttaridium	Harmer, 1957	Cyttaridium pulcherrimum	Harmer, 1957	1	241		
1470	Conescharellina	d'Orbigny, 1852	Conescharellina angustata	d'Orbigny, 1852	1	315		
1473	Flabellopora	d'Orbigny, 1851	Flabellopora elegans	d'Orbigny, 1851	1	315		
1480	Catadysis	Canu & Bassler, 1927	Schizoporella challengeria (=Myriozoum immersum Busk, 1884)	Waters, 1888	1	292	New name for immersum Busk	
1481	Harpago	Gordon, 1989	Harpago minutus	Gordon, 1989	1	292		
1482	Jugescharellina	Gordon, 1989	Jugescharellina elongata	Gordon, 1989	1	292		
1483	Orthoporidra	Canu & Bassler, 1927	Orthopora compacta	Waters, 1904	1	292		
1484	Lekythopora	MacGillivray, 1883	Lekythopora hystrix	MacGillivray, 1883	1	292		
1488	Poecilopora	MacGillivray, 1886	Poecilopora anomala	MacGillivray, 1886	1	292		
1490	Hagiosynoda	Bishop & Hayward, 199-			0	262	Hagiosynodos?	
1492	Hippoporidra	Canu & Bassler, 1927	Cellepora edax	Busk, 1861	1	262		
1494	Rylandia	Gordon, 198	????		0	262		
1495	Bipora	Whitelegge, 1887	Bipora flabellaris Levinsen 1909/ Eschara umbonata	Haswell, 1881	1	315		
1496	Crucescharellina	Silén, 1947	Crucescharellina japonica	Silen, 1947	1	315		
1497	Trochosodon	Canu & Bassler, 1927	Trochosodon linearis	Canu & Bassler, 1927	1	315		
1498	Zeuglopora	Maplestone, 1909	Zeuglopora lanceolata	Maplestone, 1909	1	315		
1499	Atactoporidra	Canu & Bassler, 1931	Manon bredanianum	Morren, 1828	1	311		
1500	Batopora	Reuss, 1867	Batopora stoliczkai	Reuss, 1867	1	311		
1501	Lacrimula	Cook, 1966	Lacrimula burrowsi	Cook, 1966	1	311		Colony conescharelliniform, with an external tube. Zooids with rounded orifices, and often well-developed paired condyles, sinus occasionally present. Interzooidal avicularia sometimes present. Ovicells large, hyperstomial, prominent. Secondary zone of frontal buds arising directly from exposed frontal walls of primary zone zooids, beginning adapically. (Cook & Lagaaij, 1976)
1502	Orbitulipora	Stoliczka, 1862	Orbitulipora haidingeri	Stoliczka, 1862	1	311		
1503	Stichoporina	Stoliczka, 1862	Stichoporina reussi	Stoliczka, 1862	1	311		
1504	Myriozoum	Donati, 1750	Millepora truncata	Pallas, 1766	0	254	?status	
1505	Kylonisa	Keij, 1972	Kylonisa belgica	Keij, 1972	1	185		
1506	Skylonia	Thomas, 1961	Skylonia mirabilis	Thomas, 1961	1	185		
1507	Sylonika	Keij, 1972	Sylonika globuliformis	Keij, 1972	1	185		
1508	Phylactella	Hincks, 1879	Lepralia labrosa	Busk, 1854	1	308		
1509	Phylactellipora	Bassler, 1953	Lepralia collaris	Norman, 1867	0	218	=Neolagenipora	
1510	Gemellipora	Smitt, 1873	Gemellipora eburnea	Smitt, 1873	1	300		
1511	Pasythea	Lamouroux, 1812	Cellaria tulipifera	Ellis & Solander, 1786	1	300		
1512	Aechmella	Canu & Bassler, 1917	Aechmella filimargo	Canu & Bassler, 1917	1	156		
1513	Cheethamia	Shaw, 1967	Cheethamia howei	Shaw, 1967	1	156	? encrusting l;atereschara (Gordon & Taylor)	
1514	Collura	Jullien, 1882	Eschara athulia	d'Orbigny, 1851	1	156		
1515	Dictuonia	Jullien, 1881	Eschara aceste	d'Orbigny, 1851	1	156		
1516	Distefanella	Cipolla, 1922	Distefanella altavillae	Cipolla, 1922	0	166	=Steginoporella? (DPG)	
1517	Floridinella	Canu & Bassler, 1917	Floridinella vicksburgica	Canu & Bassler, 1917	1	156		
1518	Inversaria	von Hagenow, 1851	Ceripora tubiporacea	Goldfuss, 1826	1	156		
1519	Latereschara	d'Orbigny, 1851	Eschara galeata	von Hagenow, 1839	1	156		
1520	Nudonychocella	Voigt & Ernst, 1985	Nudonychocella nuda	Voigt & Ernst, 1985	1	156		
1521	Onychocellaria	Voigt, 1957	Eschara rhombea	von Hagenow, 1851	1	156		
1522	Pseudolunulites	Cook & Voigt, 1986	Discoescharites irregularis	Roemer, 1863	1	156	Date 1989?	
1523	Radulopora	Voigt, 1968	Biflustra radula	Marsson, 1887	1	156		
1524	Rectonychocella	Canu & Bassler, 1917	Onychocella solida	Nordgaard, 1907	1	156		
1525	Rhebasia	Jullien, 1882	Eschara dorilas	d'Orbigny, 1851	1	156		
1526	Semieschara	d'Orbigny, 1852	Semieschara flabellata	d'Orbigny, 1852	1	156		
1527	Semiescharellina	d'Orbigny, 1852	Semiescharellina mumia	d'Orbigny, 1852	1	156	unknown; ?=Latereschara (Gordon & Taylor)	
1529	Solenonychocella	Voigt & Williams, 1973	Solenonychocella hennigi	Voigt & Williams, 1973	1	156		
1530	Tornipora	Jurgensen, 1971	Semieschara canui	Brydone, 1906	1	156		
1531	Virgocella	Voigt, 1957	Glauconome virgo	von Hagenow, 1851	1	156		
1533	Acanthoporella	Davis, 1934	Cauloramphus triangularis	Canu & Bassler, 1923	1	148		
1534	Acanthoporidra	Davis, 1934	Membranipora angusta	Ulrich, 1901	1	148		
1535	Adenifera	Canu & Bassler, 1917	Biflustra armata	Haswell, 1880	1	148		
1536	Allantopora	Lang, 1914	Hippothoa irregularis	Gabb & Horn, 1860	1	148		
1537	Allantocallopora	d'Hondt & Schopf, 1984	Allantocallopora cassidaeforma	d'Hondt & Schopf, 1984	1	148		
1538	Ammatophora	Norman, 1903	Membranipora nodulosa	Hincks, 1880	1	148		
1539	Berthelsenia	Voigt, 1989	Callopora subcupolata	Berthelsen, 1962	1	148		
1540	Biaviculigera	Voigt, 1989	Membranipora praecipua	Brydone, 1914	1	148		
1541	Bidenkapia	Osburn, 1950	Membranipora spitzbergensis	Bidenkap, 1897	1	148		
1542	Bryocalyx	Cook & Bock, 2000	Bryocalyx cinnameus	Cook & Bock, 2000	1	148		
1543	Clavodesia	Harmelin & d'Hondt, 1992	Clavodesia biradiculata	Harmelin & d'Hondt, 1992	1	148		
1545	Crassicellepora	Berthelsen, 1962	Crassicellepora voigti	Berthelsen, 1962	1	148		
1546	Cymulopora	Winston & Hakansson, 1986	Cymulopora uniserialis	Winston & Hakansson, 1986	1	148		
1548	Dermatopora	von Hagenow, 1851	?Cellepora (Dermatopora) monilifera	von Hagenow, 1851	1	148		
1549	Dionella	Medd, 1965	Cellepora trifaria	von Hagenow, 1846	1	148		
1550	Doryporella	Norman, 1903	Lepralia spathulifera	Smitt, 1868	1	189		
1551	Filiflustrella	d'Orbigny, 1853	Filiflustrella lateralis	d'Orbigny, 1853	0	148	=Bactrellaria; nomen oblitum (DPG); senior synonym of Bacttellaria	
1552	Filiflustrina	d'Orbigny, 1853	Filiflustrina cylindrica	d'Orbigny, 1853	1	148		
1553	Flustrellaria	d'Orbigny, 1853	Flustrellaria fragilis	d'Orbigny, 1853	1	148		
1554	Glenelgia	Brown, 1958	Glenelgia crawfordensis	Brown, 1958	1	148		
1555	Hapsidopora	Lang, 1917	Hapsidopora arcuata	Lang, 1917	1	148		
1556	Hemiseptella	Levinsen, 1909	Vincularia labiata	Busk, 1884	1	148		
1557	Kunradocella	Voigt & Hillmer, 1996	Membranipora kunradensis	Voigt, 1930	1	148		
1558	Lateroflustrella	d'Orbigny, 1853	Lateroflustrella complanata	d'Orbigny, 1853	1	148		
1559	Leptinatella	Cook & Bock, 2000	Leptinatella gordoni	Cook & Bock, 2000	1	148		
1560	Marginaria	Romer, 1840	Cellepora elliptica	von Hagenow, 1839	1	148		
1561	Marssonopora	Lang, 1914	Membranipora densispina	Levinsen, 1925	1	148	see Taylor & Voigt, 1989	
1562	Megapora	Hincks, 1877	Lepralia ringens	Busk, 1856	1	148		
1563	Membraniporidra	Canu & Bassler, 1917	Membraniporidra porrecta	Canu & Bassler, 1917	1	148		
1564	Mystriopora	Lang, 1915	Mystriopora moeckleri	Lang, 1915	1	148		
1565	Ogivalina	Canu & Bassler, 1917	Ogivalina eximipora	Canu & Bassler, 1917	1	148		
1566	Ornatella	Canu, 1900	Membranipora ornata	d'Orbigny, 1853	1	148		
1567	Periporosella	Canu & Bassler, 1917	Periporosella tantilla	Canu & Bassler, 1917	1	148		
1568	Pithodella	Marsson, 1887	Pithodella cincta	Marsson, 1887	1	148		
1569	Planicellaria	d'Orbigny, 1851	Planicellaria oculata	d'Orbigny, 1851	1	148		
1570	Pyriflustrina	d'Orbigny, 1853	Pyriflustrina elegans	d'Orbigny, 1853	1	148		
1571	Pyriporella	Canu, 1911	Pyriporella ameghinoi	Canu, 1911	1	148		
1572	Reptoflustrella	d'Orbigny, 1853	Reptoflustrella cenomana	d'Orbigny, 1853	1	148		
1573	Semiflustrella	d'Orbigny, 1853	Semiflustrella rhomboidalis	d'Orbigny, 1853	1	148		
1574	Semiflustrina	d'Orbigny, 1853	Semiflustrina monilifera	d'Orbigny, 1853	1	148		
1575	Solenophragma	Marsson, 1887	Solenophragma baculina	Marsson, 1887	1	148		
1576	Stamenocella	Canu & Bassler, 1917	Stamenocella mediaviculifera	Canu & Bassler, 1917	1	148		
1577	Treptopora	Voigt, 1967	Treptopora najdini	Voigt, 1967	1	148		
1578	Tretosina	Canu & Bassler, 1927	Tretosina arcifera	Canu & Bassler, 1927	1	191		
1579	Tylopora	Lang, 1917	Tylopora lorea	Lang, 1917	1	148		
1580	Tyloporella	Voigt, 1989	Tyloporella reussi	Voigt, 1989	1	148		
1581	Wilbertopora	Cheetham, 1954	Wilbertopora mutabilis	Cheetham, 1954	1	148		
1582	Austroflustra	Lopez Gappa, 1982	Austroflustra gerlachi	Lopez Gappa, 1982	1	1003		
1583	Klugeflustra	Moyano, 1972	Flustra vanhoffeni	Kluge, 1914	1	1003		
1584	Neoflustra	Lopez Gappa, 1982	Neoflustra dimorphica	Lopez Gappa, 1982	1	1003		
1585	Kelestoma	Marsson, 1887	Kelestoma elongatum	Marsson, 1887	1	206		
1586	Keratostoma	Voigt, 1987	Keratostoma niemeyeri	Voigt, 1987	1	206		
1587	Klugerella	Moyano, 1991	Membraniporella antarctica	Kluge, 1914	1	206		
1588	Lagynopora	Lang, 1916	Lagynopora lagena	Lang, 1916	1	206		
1589	Lepralina	Kühn, 1925	Lepralina auriculata	Kühn, 1925	1	206		
1590	Leptocheilopora	Lang, 1916	Leptocheilopora tenuilabrosa	Lang, 1916	1	206		
