AuthorID	ArticleID
1242	8024
1242	8025
1244	5074
1244	5075
1244	5076
1244	2854
1244	4541
1244	5069
1244	5070
1244	5071
1244	5072
1244	5073
1244	5599
1244	7135
1244	7261
1245	1289
1245	5517
1245	5522
1245	5523
1245	5524
1245	5525
1245	5526
1245	5527
1245	5528
1245	5529
1245	5530
1245	5531
1245	5532
1245	5533
1245	5534
1245	5535
1245	5536
1245	5537
1245	5538
1245	5539
1245	5540
1245	5541
1245	5542
1245	5543
1245	5544
1245	5545
1245	5546
1245	5547
1245	5548
1245	5549
1245	5550
1245	1290
1245	5520
1245	1725
1245	1726
1245	5518
1245	5519
1245	5521
1246	3239
1247	5734
1247	6104
1247	7179
1247	7180
1247	7181
1247	7213
1247	7758
1247	7759
1247	7891
1247	7892
1247	7893
1247	7894
1247	7895
1247	7896
1247	7897
1247	7898
1247	7899
1247	7900
1247	7901
1247	7902
1247	7903
1247	7904
1247	7905
1247	7906
1247	7907
1247	7908
1247	8353
1249	2158
1249	2159
1249	2181
1249	2182
1249	2183
1249	2184
1249	2161
1250	7052
1251	1037
1251	7517
1251	7518
1251	7519
1251	7520
1251	7521
1251	7522
1251	7523
1251	7524
1251	7525
1251	7526
1251	7527
1251	7528
1251	7529
1251	7530
1251	7531
1251	7532
1251	7533
1251	5479
1253	1171
1253	1198
1253	1281
1253	1298
1253	1791
1253	1792
1253	1793
1253	1794
1253	1795
1253	1796
1253	1797
1253	1798
1253	1799
1253	1800
1253	1801
1253	1802
1253	1803
1253	1804
1253	1805
1253	1806
1253	1807
1253	1808
1253	1809
1253	1810
1253	1811
1253	1812
1253	1813
1253	1814
1253	1815
1253	1816
1253	1817
1253	1818
1253	1819
1253	1820
1253	1821
1253	1822
1253	1823
1253	1824
1253	1825
1253	1826
1253	1827
1253	1828
1253	1829
1253	1830
1253	1831
1253	1832
1253	1833
1253	1834
1253	1835
1253	1836
1253	1837
1253	1838
1253	1839
1253	1840
1253	1841
1253	1842
1253	1843
1253	1844
1253	1845
1253	1846
1253	5718
1254	1275
1254	1329
1254	6019
1254	6020
1254	6021
1254	6022
1254	6023
1254	6024
1254	6025
1254	6026
1254	6027
1254	6028
1254	6029
1254	6030
1254	6031
1254	6032
1254	6033
1254	6034
1254	6035
1254	6036
1254	6037
1254	6038
1254	6039
1254	6040
1254	6041
1254	6042
1254	6043
1254	6044
1254	6045
1254	6046
1254	6047
1254	6048
1254	6049
1254	6050
1254	6051
1254	1401
1254	6011
1254	6012
1254	6013
1254	6016
1254	1524
1254	2770
1254	2771
1254	3770
1254	6007
1254	6008
1254	6009
1254	6010
1254	6015
1254	6014
1254	6017
1254	6018
1254	6634
1254	6833
1254	7819
1255	1132
1255	7928
1255	7929
1257	1059
1257	1060
1257	1272
1257	1374
1257	1375
1257	1376
1257	1377
1257	1378
1257	1379
1257	1380
1257	1381
1257	1382
1257	1383
1257	1384
1257	1385
1257	1386
1257	1387
1257	1388
1257	1389
1257	1390
1257	1391
1257	5761
1257	5762
1257	5763
1257	5764
1257	5765
1257	5766
1257	5767
1257	5768
1257	5769
1257	5770
1257	5771
1257	5772
1257	5773
1257	5774
1257	5775
1257	5776
1257	5777
1257	5778
1257	5779
1257	5780
1257	5781
1257	5782
1257	5783
1257	5784
1257	5785
1257	5786
1257	5787
1257	5788
1257	5789
1257	5790
1257	5791
1257	5792
1257	5793
1257	5794
1257	5795
1261	5057
1262	1187
1262	3605
1262	3606
1262	3607
1262	3608
1262	3609
1262	3610
1262	3611
1262	3612
1262	3613
1262	3614
1262	3615
1262	3616
1262	3617
1262	3618
1262	3619
1262	1283
1262	2877
1262	2878
1262	3482
1262	3592
1262	3593
1262	3594
1262	3595
1262	3596
1262	3597
1262	3598
1262	3599
1262	3600
1262	3601
1262	3602
1262	3603
1262	3604
1262	3679
1262	4417
1262	4426
1262	5082
1262	5184
1262	5185
1262	6697
1262	7022
1262	7023
1262	7024
1262	7025
1262	7026
1262	7027
1262	7028
1262	7029
1262	7030
1262	7031
1262	7032
1262	7033
1262	7034
1262	7427
1262	7949
1262	8064
1264	5846
1267	1328
1267	1397
1267	2388
1267	2389
1267	2390
1267	2391
1267	2392
1267	2393
1267	2394
1267	2395
1267	2396
1268	7016
1268	1650
1268	6080
1268	7013
1268	7014
1268	7015
1268	7698
1269	4407
1269	4408
1269	4409
1269	4410
1269	4411
1269	4412
1269	3482
1269	4405
1269	4406
1269	7031
1269	7032
1269	7033
1269	7034
1269	7035
1269	7037
1269	7428
1271	4993
1271	4994
1271	4995
1271	4996
1271	4997
1272	6291
1272	6292
1272	6293
1272	6294
1272	6295
1272	6296
1272	6297
1272	6298
1272	6299
1272	6300
1272	6301
1272	6302
1272	6303
1272	6304
1272	6305
1272	6306
1272	6307
1272	6308
1272	6309
1272	6310
1272	6311
1272	6312
1272	6313
1272	6314
1272	6315
1272	6316
1272	6317
1272	6319
1272	6320
1272	1075
1272	1983
1272	1984
1272	2320
1272	2432
1272	2433
1272	2434
1272	2435
1272	2436
1272	3122
1272	3461
1272	3802
1272	3868
1272	4147
1272	4149
1272	4272
1272	4620
1272	5114
1272	6180
1272	6181
1272	6270
1272	6271
1272	6272
1272	6273
1272	6274
1272	6275
1272	6276
1272	6277
1272	6278
1272	6279
1272	6280
1272	6281
1272	6282
1272	6283
1272	6284
1272	6285
1272	6286
1272	6287
1272	6288
1272	6289
1272	6290
1272	6318
1272	6602
1272	6849
1272	6850
1272	7134
1272	7809
1272	7810
1272	8026
1272	8181
1272	8228
1274	1442
1274	5624
1274	5625
1274	5626
1274	5627
1274	5628
1274	5629
1274	5630
1274	5631
1274	5632
1274	5633
1274	5634
1274	5635
1274	5636
1275	1297
1275	5929
1275	5930
1275	5931
1275	5932
1275	5933
1275	5934
1275	5935
1275	5936
1275	5937
1275	5938
1275	5939
1275	5940
1275	5941
1275	5942
1275	5943
1275	5944
1275	5945
1275	5946
1275	5947
1275	2364
1275	2365
1275	5928
1275	6282
1275	6804
1278	4841
1278	4842
1278	4843
1278	4844
1278	4845
1278	4846
1278	4847
1278	4848
1278	4849
1278	4850
1278	4851
1278	4852
1278	4853
1278	8484
1280	1085
1280	1140
1280	1191
1280	1192
1280	4608
1280	4622
1280	4623
1280	4624
1280	4625
1280	4626
1280	4627
1280	4628
1280	4629
1280	4640
1280	4641
1280	4642
1280	4643
1280	4644
1280	4645
1280	4646
1280	4647
1280	4648
1280	4649
1280	4650
1280	4651
1280	4652
1280	4653
1280	4654
1280	4655
1280	4656
1280	4657
1280	4658
1280	4659
1280	4660
1280	4661
1280	4662
1280	4663
1280	4664
1280	4665
1280	4666
1280	4667
1280	4668
1280	4669
1280	1075
1280	1239
1280	2523
1280	2524
1280	2959
1280	2960
1280	3944
1280	3945
1280	3946
1280	3947
1280	3948
1280	3949
1280	3958
1280	3959
1280	4205
1280	4216
1280	4609
1280	4610
1280	4611
1280	4612
1280	4613
1280	4614
1280	4615
1280	4616
1280	4617
1280	4630
1280	4631
1280	4632
1280	4633
1280	4634
1280	4618
1280	4619
1280	4620
1280	4621
1280	4635
1280	4636
1280	4637
1280	4638
1280	4639
1280	5235
1280	5236
1280	5435
1280	5512
1280	5638
1280	6177
1280	6178
1280	6179
1280	6181
1280	6280
1280	6281
1280	6806
1280	6807
1280	6828
1280	6829
1281	3950
1281	3951
1281	3952
1281	3953
1281	3954
1281	3955
1281	3956
1281	1578
1281	3957
1284	4871
1284	4872
1284	4873
1284	4874
1284	4875
1284	4876
1284	4877
1284	4878
1284	4879
1284	4880
1284	4881
1284	4882
1284	4883
1284	4884
1284	4885
1284	4886
1284	4887
1284	4888
1284	4889
1284	4890
1284	4891
1284	4892
1284	4893
1284	4894
1284	4895
1284	4896
1286	5357
1286	5358
1286	5359
1287	5649
1287	5650
1287	5651
1288	1163
1288	4118
1288	4119
1288	4120
1288	4121
1288	4122
1288	4123
1288	4124
1288	4125
1288	4126
1288	4127
1288	4128
1288	4129
1288	4130
1288	4131
1288	4132
1288	4133
1288	4134
1288	4135
1288	4136
1288	4137
1288	4138
1288	4139
1288	4140
1288	4141
1288	4142
1288	4143
1288	4144
1288	1302
1291	1048
1291	1201
1291	1202
1291	1367
1291	1433
1291	8406
1291	8407
1291	8408
1291	8409
1291	8410
1291	8411
1291	8412
1291	8413
1291	8414
1291	8415
1291	8416
1291	8417
1291	8418
1291	8419
1291	8420
1291	8405
1293	2214
1293	2215
1293	2216
1293	2213
1295	1369
1295	6707
1296	7764
1296	7765
1296	7766
1296	7767
1298	1717
1299	1105
1299	1117
1299	1194
1299	1219
1299	1413
1299	1436
1299	1974
1299	1975
1299	1990
1299	1991
1299	1992
1299	1993
1299	1994
1299	1995
1299	1996
1299	1997
1299	1998
1299	1999
1299	2000
1299	2001
1299	2002
1299	2003
1299	2004
1299	2005
1299	2006
1299	2007
1299	2008
1299	2009
1299	2010
1299	2011
1299	2012
1299	2013
1299	2014
1299	2015
1299	2016
1299	2017
1299	2018
1299	2019
1299	2020
1299	2021
1299	2022
1299	2023
1299	2024
1299	2025
1299	2026
1299	2027
1299	2028
1299	2029
1299	2030
1299	2031
1299	2032
1299	2033
1299	2034
1299	2035
1299	2036
1299	2037
1299	2038
1299	2039
1299	2040
1299	2041
1299	2042
1299	2043
1299	2044
1299	2045
1299	2046
1299	2047
1299	2048
1299	2049
1299	2050
1299	2051
1299	2052
1299	2053
1299	2054
1299	2055
1299	2056
1299	2057
1299	2058
1299	2059
1299	2060
1299	2061
1299	2062
1299	2063
1299	2064
1299	2065
1299	2066
1299	2067
1299	2068
1299	2069
1299	2070
1299	2071
1299	2072
1299	2073
1299	2074
1299	2075
1299	2076
1299	2077
1299	2078
1299	2079
1299	2080
1299	2081
1299	2082
1299	1039
1299	1986
1299	1987
1299	1473
1299	1768
1299	1976
1299	1977
1299	1978
1299	1979
1299	1980
1299	1981
1299	1982
1299	1983
1299	1984
1299	1985
1299	1988
1299	1989
1299	2415
1299	2416
1299	2417
1299	2418
1299	3573
1299	5518
1299	5555
1299	5694
1299	5800
1299	6087
1299	6602
1299	6649
1299	7162
1299	7643
1300	3910
1300	3911
1301	1253
1301	6699
1301	2877
1301	2878
1301	5184
1304	4456
1304	4457
1304	4458
1304	4459
1304	4461
1304	4463
1304	4464
1304	4465
1304	4454
1304	4455
1304	4460
1304	4462
1304	4466
1304	5491
1308	1104
1308	1316
1308	3205
1308	3206
1308	3207
1308	3208
1308	3209
1308	3210
1308	3211
1308	3212
1308	3213
1308	3214
1308	3215
1308	3216
1308	3217
1308	3218
1308	3219
1308	3220
1308	3221
1308	3222
1308	3223
1308	3224
1308	3225
1308	3226
1308	3227
1308	3228
1308	3229
1308	3230
1308	3231
1308	3232
1308	3233
1308	3234
1308	3235
1308	2838
1308	3201
1308	3202
1308	3203
1308	3236
1308	3204
1308	3237
1308	4599
1308	4670
1308	5384
1308	5597
1308	5822
1308	6661
1308	7868
1309	1260
1309	8383
1309	8384
1309	8385
1309	8386
1309	8387
1309	8388
1309	8389
1309	8381
1309	8382
1311	3578
1311	3579
1311	3580
1311	3581
1311	3582
1311	3583
1311	3584
1311	3585
1311	3586
1311	3587
1311	3588
1311	3589
1311	3590
1311	3591
1311	1899
1311	3574
1311	3575
1311	3576
1311	3577
1312	1527
1312	1528
1312	1523
1312	1524
1312	1525
1312	1526
1312	3040
1312	6441
1315	3033
1315	3034
1315	3035
1315	6524
1315	7305
1317	1261
1317	1304
1317	3026
1324	1309
1325	5352
1325	4543
1325	6737
1325	6738
1330	6793
1333	1103
1333	1399
1333	2568
1333	2569
1340	7266
1340	7267
1340	7268
1341	1005
1341	1346
1341	1358
1341	1396
1341	3559
1341	3560
1341	3561
1341	3562
1341	3563
1341	3564
1341	3565
1341	3566
1341	3567
1341	3568
1341	3569
1341	3570
1341	3571
1341	3572
1342	1008
1342	6998
1342	6999
1342	7000
1342	6996
1343	1010
1343	4004
1343	2887
1343	3105
1343	4003
1343	4005
1343	4006
1343	4007
1343	4008
1343	4009
1343	4010
1343	4011
1343	4012
1343	4013
1343	4014
1343	4015
1343	4016
1343	4017
1343	4018
1343	6823
1343	6824
1343	7412
1344	1014
1344	2620
1344	2621
1344	2622
1344	2623
1344	2624
1344	2625
1344	2626
1344	2627
1344	4206
1344	4414
1344	5699
1345	1017
1345	8002
1345	8003
1345	8004
1345	8005
1345	8006
1345	8007
1345	8008
1345	8009
1345	8010
1345	8011
1345	8012
1345	8013
1345	8014
1345	8015
1345	8016
1345	8017
1345	8018
1345	8019
1345	8020
1345	7752
1345	7753
1345	7754
1345	7999
1345	8000
1345	8001
1346	1020
1346	4404
1347	1021
1347	4950
1347	1560
1347	1561
1347	1562
1347	1563
1347	1564
1347	1565
1347	4945
1347	4946
1347	4947
1347	4948
1347	4949
1347	4951
1347	4952
1348	1022
1348	3468
1348	3469
1348	1081
1348	1285
1348	3021
1348	1287
1348	1291
1348	3022
1348	3023
1348	1420
1348	1421
1348	3473
1348	3474
1348	3476
1348	2747
1348	2748
1348	2817
1348	2851
1348	3024
1348	3039
1348	3465
1348	3466
1348	3467
1348	3470
1348	3471
1348	3472
1348	3475
1348	3558
1348	4224
1348	6447
1348	7337
1348	7626
1348	7627
1348	8497
1350	1024
1350	8519
1350	8520
1351	1029
1352	1031
1352	2116
1352	2117
1352	2118
1352	2119
1352	2120
1352	2121
1352	2122
1352	2123
1352	2124
1352	2115
1352	7992
1353	1038
1353	8163
1353	8164
1353	8165
1353	8166
1354	1040
1354	1042
1354	1167
1354	1212
1354	1230
1354	1249
1354	1293
1354	1312
1354	1422
1354	1423
1354	1431
1354	4169
1354	4170
1354	4171
1354	4172
1354	4173
1354	4174
1354	4175
1354	4176
1354	4177
1354	4178
1354	4179
1354	4180
1354	4181
1354	4182
1354	4183
1354	4184
1354	4185
1354	4186
1354	4187
1354	4188
1354	4189
1354	4190
1354	4191
1354	4192
1354	4193
1354	4194
1354	4168
1354	4428
1355	1041
1355	4830
1355	4831
1356	1043
1357	1044
1357	1237
1357	1337
1357	1392
1357	5125
1357	5126
1357	5127
1357	5128
1357	5129
1357	5130
1357	5131
1357	5132
1357	4346
1357	4347
1357	6243
1357	6244
1357	8109
1358	1046
1358	1055
1359	1047
1359	8256
1359	8257
1359	8258
1360	1049
1361	1054
1361	3240
1361	3241
1361	3242
1361	3243
1361	3244
1361	3245
1361	3246
1361	3247
1361	3248
1361	1354
1362	1056
1363	1061
1363	5948
1363	5949
1363	5950
1363	5951
1364	1065
1364	5088
1365	1068
1365	8170
1365	3400
1365	8167
1365	8168
1365	8169
1366	1069
1366	2915
1367	1072
1367	8106
1368	1074
1368	1181
1368	1243
1368	1244
1368	7091
1368	7092
1368	7093
1368	7094
1368	7095
1368	7096
1368	7097
1368	7098
1368	7099
1368	7100
1368	7101
1368	7102
1368	7103
1368	7104
1368	7105
1368	1242
1368	1350
1368	1357
1368	1711
1368	1879
1368	2231
1368	2371
1368	2441
1368	2503
1368	2504
1368	2758
1368	2844
1368	3007
1368	3833
1368	3834
1368	3835
1368	3836
1368	4509
1368	5289
1368	5563
1368	6472
1368	7075
1368	7076
1368	7077
1368	7078
1368	7079
1368	7080
1368	7081
1368	7082
1368	7083
1368	7084
1368	7085
1368	7086
1368	7087
1368	7088
1368	7089
1368	7090
1368	7106
1368	7107
1368	8336
1368	8337
1369	1076
1369	5609
1370	1077
1370	5610
1370	5611
1370	5612
1371	1078
1371	1200
1371	2959
1371	5435
1371	5436
1371	6403
1372	1079
1372	1080
1372	1161
1372	1195
1372	1232
1372	1351
1372	1439
1372	2896
1372	2897
1372	2898
1372	2899
1372	2900
1373	1022
1373	3468
1373	3469
1373	1081
1373	1291
1373	3022
1373	3023
1373	6447
1374	1082
1374	7685
1375	1083
1375	1084
1375	7635
1375	7636
1375	7637
1375	7638
1375	7639
1375	2213
1375	7634
1376	1086
1377	1087
1377	1088
1377	1089
1377	1090
1377	4429
1377	4430
1377	4431
1377	4432
1377	4433
1377	4434
1377	4435
1377	4436
1377	4437
1377	2678
1377	3175
1377	3504
1377	4168
1377	4428
1377	8290
1377	8511
1378	1092
1379	1093
1380	1100
1381	1101
1381	5348
1381	5349
1382	1102
1382	3506
1382	3507
1382	3508
1382	3509
1382	3510
1382	3511
1382	3512
1382	3513
1382	3514
1382	3515
1382	3516
1382	3517
1382	3518
1382	3519
1382	3520
1382	3521
1382	3522
1382	3523
1382	3524
1382	3525
1382	3502
1382	3503
1382	3504
1382	3505
1383	1109
1383	8476
1383	8479
1383	7020
1383	7242
1383	8477
1383	8478
1383	8480
1383	8481
1384	1110
1384	7344
1384	7345
1384	7346
1384	7347
1384	3104
1385	1112
1386	1115
1387	1120
1387	7140
1388	1123
1389	1136
1389	6959
1390	1154
1390	1277
1390	1570
1390	1571
1390	1572
1390	1573
1390	1574
1390	1575
1390	1576
1390	1556
1390	1559
1390	1557
1390	1558
1390	1560
1390	1561
1390	1562
1390	1563
1390	1564
1390	1565
1390	1566
1390	1567
1390	1568
1390	1569
1390	5369
1390	6066
1390	6067
1391	1155
1391	1359
1391	1464
1391	1465
1391	1466
1391	1467
1391	1619
1391	1620
1391	1621
1391	1622
1391	2547
1391	6414
1391	8179
1392	1159
1392	1208
1392	2278
1392	2279
1392	2280
1392	2281
1392	2282
1392	1183
1393	1162
1393	1184
1393	1395
1394	1164
1394	1428
1394	4819
1394	4820
1394	4821
1394	4822
1394	4823
1394	4824
1394	4825
1395	1168
1395	1325
1395	6588
1395	6589
1395	1400
1395	3377
1395	3378
1395	3379
1395	3380
1395	3381
1395	3382
1395	3383
1395	3384
1395	4956
1395	5151
1395	6587
1395	6590
1395	6591
1395	6592
1395	6593
1395	6594
1395	7354
1395	7355
1396	1170
1396	2131
1396	2132
1397	1174
1398	1176
1398	4322
1399	1177
1400	1179
1400	8443
1401	1186
1401	1886
1401	1887
1401	1888
1401	1889
1401	1196
1401	1579
1401	1884
1401	1885
1401	5027
1401	5065
1401	5707
1401	6791
1402	1188
1403	1190
1403	1240
1403	2345
1403	2346
1403	2347
1403	2348
1403	2349
1404	1176
1404	1199
1404	1330
1404	1444
1404	1548
1404	1549
1404	1550
1404	1551
1404	1552
1404	1553
1404	1554
1404	1555
1404	1960
1404	4322
1404	5604
1404	7303
1404	8297
1405	1203
1405	1204
1405	8512
1405	8513
1405	8514
1405	8515
1406	1207
1406	7143
1407	1209
1408	1213
1408	1895
1408	2144
1408	2483
1408	2484
1408	2485
1408	2486
1408	2487
1408	2488
1408	2489
1408	2490
1408	2491
1408	2492
1408	2493
1408	2494
1408	2495
1408	2496
1408	2592
1408	2702
1408	2703
1408	2704
1408	2706
1408	2707
1408	2708
1408	2709
1408	2710
1408	2711
1408	2712
1408	2719
1408	2705
1408	2713
1408	2714
1408	2715
1408	2716
1408	2717
1408	2718
1408	2910
1408	6635
1408	6790
1408	7208
1408	7373
1409	1214
1409	1215
1409	1348
1409	1370
1409	1596
1409	1595
1409	1597
1409	1598
1409	1599
1409	1600
1409	1601
1409	1602
1409	1603
1409	1604
1409	1605
1409	1606
1409	1607
1409	1668
1409	3818
1409	3819
1409	3978
1409	3979
1409	4374
1409	5070
1409	5071
1409	5365
1409	5438
1409	5577
1409	5578
1409	5579
1409	5580
1409	5581
1409	5582
1409	5583
1409	5584
1409	5585
1409	5586
1409	5587
1409	5588
1409	5589
1409	5590
1409	5591
1409	5592
1409	5593
1409	5594
1409	5595
1409	5596
1409	5597
1409	5672
1409	5673
1409	5683
1409	5684
1409	5826
1409	5827
1409	5828
1409	7308
1409	7309
1409	7310
1409	7311
1409	7312
1409	7582
1409	7583
1409	8201
1410	2524
1410	6806
1410	6807
1410	6808
1410	6809
1410	8137
1410	8138
1411	1216
1412	1217
1412	1404
1412	2267
1412	2268
1412	3550
1412	3686
1412	3834
1412	3837
1412	3838
1412	3839
1412	3840
1412	4326
1412	5721
1412	6975
1412	8354
1412	8355
1412	8356
1412	8357
1412	8358
1412	8359
1412	8360
1412	8361
1412	8362
1412	8363
1412	8364
1412	8365
1412	8366
1412	8367
1412	8368
1412	8369
1412	8370
1412	8371
1412	8372
1412	8373
1412	8374
1413	1218
1413	1943
1413	1944
1413	1945
1414	1220
1414	5914
1414	5915
1414	5916
1414	5917
1414	5918
1414	5919
1414	5920
1414	3057
1415	1229
1415	7880
1416	1233
1416	1353
1416	2274
1416	2275
1416	2276
1416	2277
1417	1235
1418	1236
1419	1238
1419	4532
1419	4533
1419	2426
1419	2427
1419	2854
1419	4060
1419	4528
1419	4550
1419	4551
1419	4552
1419	4553
1419	4554
1419	4555
1419	4556
1419	4557
1419	4558
1419	4559
1419	4560
1419	4561
1419	4562
1419	4563
1419	4564
1419	4565
1419	4566
1419	4567
1419	4568
1419	4569
1419	4570
1419	4571
1419	4572
1419	4573
1419	4574
1419	4575
1419	4576
1419	4577
1419	4578
1419	4579
1419	4580
1419	4581
1419	4582
1419	4583
1419	4584
1419	4585
1419	4586
1419	4587
1419	4529
1419	4530
1419	4531
1419	4534
1419	4535
1419	4537
1419	4536
1419	4538
1419	4539
1419	4540
1419	4541
1419	4542
1419	4543
1419	4544
1419	4545
1419	4546
1419	4547
1419	4548
1419	4549
1419	4591
1419	4592
1419	5069
1419	5807
1419	5875
1419	6974
1419	7077
1419	7078
1419	7079
1419	7548
1419	7932
1419	7933
1419	8179
1420	1239
1420	5561
1420	5562
1421	1241
1422	1245
1422	7209
1422	7210
1422	7211
1422	7212
1423	1246
1423	7214
1423	7215
1424	1247
1424	1269
1425	1248
1425	1740
1425	1741
1425	1742
1425	1743
1426	1250
1426	6811
1426	6812
1426	6814
1426	6816
1426	6817
1426	6818
1426	6819
1426	7282
1427	1252
1427	8526
1428	1256
1429	1257
1430	1258
1430	3753
1431	1262
1431	6473
1431	6474
1431	6475
1431	6476
1431	6477
1431	6478
1431	6479
1431	6480
1431	6481
1431	6482
1431	6483
1431	6484
1431	6485
1431	6486
1431	6487
1431	6488
1431	6489
1431	6490
1431	6491
1431	6492
1431	6493
1431	6494
1431	6495
1431	6496
1431	6497
1432	1263
1432	7735
1432	7736
1432	7737
1432	7738
1433	1264
1433	4064
1433	4065
1433	4066
1433	4067
1433	4068
1433	4069
1433	4070
1433	4071
1433	4072
1434	1268
1434	6756
1434	6757
1434	6758
1434	6759
1435	1270
1436	1271
1436	2582
1436	2583
1436	2584
1436	2581
1436	3116
1437	1273
1437	1338
1437	1533
1437	1534
1437	1535
1437	1880
1437	3007
1437	6401
1438	1279
1439	1282
1440	1283
1440	2376
1441	1284
1441	4235
1441	4236
1441	7500
1442	1081
1442	1285
1442	3021
1442	1287
1442	1291
1442	3022
1442	3023
1442	3024
1443	1286
1444	1288
1444	5081
1444	5083
1444	5084
1444	5085
1444	1477
1444	1485
1444	2837
1444	4945
1444	5029
1444	5082
1444	5086
1444	5561
1444	5562
1444	5733
1444	6066
1444	6801
1445	1307
1445	5833
1445	5834
1445	5835
1445	5836
1445	5837
1445	5838
1445	5839
1446	1310
1446	6704
1447	1313
1448	1314
1448	8375
1448	8376
1448	8377
1448	8378
1448	8379
1448	8380
1449	1315
1450	1317
1451	1319
1452	1320
1453	1321
1453	2998
1454	1323
1454	2916
1454	2917
1454	2918
1454	2919
1454	2920
1454	2921
1454	2922
1454	2923
1454	2924
1454	2925
1454	2926
1454	2927
1454	2928
1454	2929
1454	2930
1454	2931
1454	2932
1454	2933
1454	2934
1454	2935
1454	2936
1454	2937
1454	2938
1454	2939
1454	2940
1454	2941
1454	2942
1454	2943
1454	2944
1454	2945
1454	2946
1454	2947
1454	2948
1454	2949
1454	2950
1454	2951
1454	2952
1454	2953
1454	2954
1454	2955
1454	2905
1454	2906
1454	2907
1454	2908
1454	2909
1454	2910
1454	2911
1454	2912
1454	2913
1454	2914
1454	2915
1454	3463
1454	4680
1454	6324
1454	6325
1454	6820
1455	1326
1455	4209
1455	4210
1455	4211
1455	4212
1455	4206
1455	4207
1455	4208
1456	1327
1457	1331
1457	2575
1457	3800
1458	1332
1458	6982
1458	8077
1459	1333
1459	8330
1459	8331
1460	1335
1461	1336
1462	1338
1463	1339
1463	2713
1464	1340
1464	1362
1464	1363
1464	3557
1465	1341
1465	1364
1466	1342
1466	5842
1467	1343
1467	1896
1468	1345
1468	3625
1468	3626
1469	1347
1469	4230
1469	6346
1469	6559
1470	1348
1471	1350
1472	1352
1473	1242
1473	1357
1473	5822
1473	7888
1474	1360
1475	1361
1476	1365
1477	1348
1477	1370
1477	1596
1477	1595
1477	1597
1477	1598
1477	1599
1477	1600
1477	1601
1477	1602
1477	1603
1477	1604
1477	1605
1477	1606
1477	1607
1477	5365
1477	8201
1478	1373
1478	5267
1478	5268
1478	5269
1478	5270
1478	5271
1478	5272
1478	5273
1479	1398
1479	1632
1479	1633
1479	2152
1479	3925
1479	3926
1479	3927
1479	3928
1479	3929
1479	3930
1479	3931
1479	3932
1479	3933
1479	3934
1479	3935
1479	3936
1479	3937
1479	3938
1479	3939
1479	3940
1479	3941
1479	3942
1479	3975
1479	3976
1479	3977
1479	4398
1479	5002
1479	5495
1479	5922
1479	5923
1479	6416
1479	6509
1479	6510
1479	6511
1479	6512
1479	6513
1479	6514
1479	6600
1479	6722
1479	6992
1479	7491
1479	7492
1479	7493
1479	7494
1479	7495
1479	7496
1479	7497
1479	8431
1479	8432
1479	8433
1480	1078
1480	1200
1480	1402
1480	1655
1480	2573
1480	2574
1480	2958
1480	2965
1480	2966
1480	2967
1480	2968
1480	2969
1480	2970
1480	2971
1480	2972
1480	2973
1480	2959
1480	2960
1480	2961
1480	2962
1480	2963
1480	2964
1480	3825
1480	5114
1480	5435
1480	5436
1480	5800
1480	5801
1480	5802
1480	5803
1480	6402
1480	6403
1481	1403
1481	2498
1481	2497
1481	6694
1481	7365
1481	7546
1482	1405
1483	1407
1483	6389
1484	1408
1484	5416
1484	5417
1484	5418
1484	5419
1485	1410
1485	5822
1485	6285
1486	1412
1487	1415
1487	1416
1487	6404
1487	6405
1487	6406
1487	6407
1487	6408
1487	6409
1487	6851
1487	6852
1487	6853
1488	1417
1489	1419
1489	6527
1489	6528
1489	6529
1489	6530
1489	6522
1489	6524
1489	6525
1489	6526
1490	1427
1491	1432
1491	3008
1491	3009
1491	3002
1491	3003
1491	3004
1491	3005
1491	3007
1491	3868
1491	3869
1491	8272
1492	1435
1493	1438
1494	1440
1494	1963
1494	1964
1494	1965
1494	1966
1494	1967
1494	1968
1494	1969
1494	1970
1494	1971
1494	1972
1494	1973
1494	1960
1494	1961
1494	1962
1494	7885
1495	1441
1495	1445
1496	1443
1497	1450
1497	2543
1498	1452
1498	1453
1499	1454
1500	1455
1501	1456
1502	1457
1502	1458
1502	1459
1502	1460
1502	1461
1502	1462
1502	1463
1503	1473
1503	1474
1503	1475
1503	6017
1504	1476
1504	1477
1505	1478
1506	1479
1506	1485
1506	2532
1506	5086
1506	5698
1506	5733
1507	1480
1508	1481
1508	1482
1508	1951
1508	5080
1509	1483
1509	1484
1509	1485
1509	1486
1509	1487
1509	5086
1509	5468
1509	5469
1509	6066
1510	1488
1511	1489
1511	1490
1511	1491
1511	1492
1511	1493
1511	1494
1511	1495
1512	1496
1513	1497
1514	1498
1515	1499
1516	1500
1517	1521
1518	1522
1519	1529
1520	1530
1520	7580
1521	1531
1522	1532
1523	1536
1523	1537
1523	1538
1523	1539
1523	1540
1523	1541
1524	1542
1524	5468
1525	1543
1525	1544
1525	1545
1526	1546
1526	5026
1527	1547
1528	1577
1529	1578
1530	1579
1531	1580
1532	1581
1533	1582
1534	1239
1534	1583
1534	4618
1535	1584
1536	1585
1537	1586
1538	1154
1538	1546
1538	1557
1538	1558
1538	1566
1538	1587
1538	1588
1538	1589
1538	1590
1538	1591
1538	1592
1538	1594
1538	1593
1538	4945
1538	5026
1538	6067
1538	6801
1539	1608
1539	1609
1539	1610
